,Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,OTROS,Banda ancha fija,Dial up,Provincia,Partido,Localidad,4G,3G,TELEFONIAFIJA,SATELITAL
951,2014.2137163795492,2.907747413680264,SI,2.756.294,226.285,446.9985461164481,266.372980832632,9.571.562,Oct-Dic 2014,13.733547969905949,615.411763759291,5.049.640,859.413,967.508,1.250.366,3.500.882,133.27495622550222,7.842.778,10.188986469406462,SANTIAGO DEL ESTERO,Banda,La Banda,SI,SI,SI,SI
952,2015.6421358368718,1.5847431153708345,SI,2.756.294,226.285,114.9346598267357,173.64747980785287,9.571.562,Oct-Dic 2014,51.46061963096683,386.12621855961885,5.049.640,859.413,967.508,1.250.366,3.500.882,60.59591020992514,7.842.778,34.31434763069794,SANTIAGO DEL ESTERO,Banda,La Dársena,SI,SI,SI,SI
953,2018.4559693858766,3.980716842797292,SI,2.756.294,226.285,242.3146974203514,164.5431181490626,9.571.562,Oct-Dic 2014,45.689324794289156,487.2206091467101,5.049.640,859.413,967.508,1.250.366,3.500.882,13.142704940042194,7.842.778,37.23544167495581,SANTIAGO DEL ESTERO,Banda,Los Quiroga,SI,SI,SI,SI
954,2021.9793772679127,2.1640974409843956,SI,2.756.294,226.285,283.6150629067832,93.18582064104282,9.571.562,Oct-Dic 2014,105.8480079030524,614.1158337035167,5.049.640,859.413,967.508,1.250.366,3.500.882,163.6468013671489,7.842.778,32.758952242243076,SANTIAGO DEL ESTERO,Banda,Los Soria,SI,SI,SI,SI
955,2018.6306179626747,4.079417916447547,SI,2.756.294,226.285,400.6627169413006,144.23947258678658,9.571.562,Oct-Dic 2014,96.57876125396203,454.16293675835493,5.049.640,859.413,967.508,1.250.366,3.500.882,-69.76164853228852,7.842.778,28.370186896678874,SANTIAGO DEL ESTERO,Banda,Simbolar,SI,SI,SI,SI
956,2018.1926101910924,3.4707461879797954,SI,2.756.294,226.285,347.15977755969163,172.08796426910226,9.571.562,Oct-Dic 2014,10.489612270127019,271.29633335378855,5.049.640,859.413,967.508,1.250.366,3.500.882,272.2624147441448,7.842.778,44.610401399183466,SANTIAGO DEL ESTERO,Banda,Tramo 16,SI,SI,SI,SI
957,2018.0586084076601,2.1365279068544623,SI,2.756.294,226.285,290.6138892857096,221.7626855255744,9.571.562,Oct-Dic 2014,-7.177570393625281,166.6429326315312,5.049.640,859.413,967.508,1.250.366,3.500.882,325.4379706197724,7.842.778,23.877949673084697,SANTIAGO DEL ESTERO,General Taboada,Añatuya,SI,SI,SI,SI
958,2016.3230868776361,3.6039573740079227,SI,2.756.294,226.285,449.64101698837953,200.5996648406605,9.571.562,Oct-Dic 2014,-16.461465824243597,349.9987074534936,5.049.640,859.413,967.508,1.250.366,3.500.882,186.995200800146,7.842.778,20.77697519533448,SANTIAGO DEL ESTERO,General Taboada,Averías,SI,SI,SI,SI
959,2023.1608699626909,5.150280548063476,SI,2.756.294,226.285,241.7711311271775,3.1502598567101927,9.571.562,Oct-Dic 2014,56.38562519459821,119.45049812726769,5.049.640,859.413,967.508,1.250.366,3.500.882,195.05627987767718,7.842.778,26.614248842623514,SANTIAGO DEL ESTERO,General Taboada,Estación Tacañitas,SI,SI,SI,SI
960,2019.9488424399797,1.45693887325499,SI,2.756.294,226.285,73.87773957898716,18.067904399712063,9.571.562,Oct-Dic 2014,-26.438425021739157,1.5206001174424841,5.049.640,859.413,967.508,1.250.366,3.500.882,18.086772322890866,7.842.778,19.64575718796796,SANTIAGO DEL ESTERO,General Taboada,La Nena,SI,SI,SI,SI
961,2025.0142077783337,2.3240359881879233,SI,2.756.294,226.285,-19.858687514321957,104.29939239122555,9.571.562,Oct-Dic 2014,68.3618643114989,177.67581043354528,5.049.640,859.413,967.508,1.250.366,3.500.882,155.27649510177687,7.842.778,32.260504761849546,SANTIAGO DEL ESTERO,General Taboada,Los Juríes,SI,SI,SI,SI
962,2020.204224317358,0.7098135859444448,SI,2.756.294,226.285,204.44354468214698,243.61102456521104,9.571.562,Oct-Dic 2014,-4.526242764927893,817.9545185780826,5.049.640,859.413,967.508,1.250.366,3.500.882,145.4895771252914,7.842.778,7.364562141421956,SANTIAGO DEL ESTERO,General Taboada,Tomás Young,SI,SI,SI,SI
963,2018.1731672803796,2.8700274956400706,SI,2.756.294,226.285,332.9841323084567,247.4661137943507,9.571.562,Oct-Dic 2014,116.08714341935595,235.42711791291663,5.049.640,859.413,967.508,1.250.366,3.500.882,114.8679780681116,7.842.778,21.099265647851787,SANTIAGO DEL ESTERO,Guasayán,Lavalle,SI,SI,SI,SI
964,2019.7298313303709,0.4814634937894535,SI,2.756.294,226.285,-217.27272670695885,183.9103033705121,9.571.562,Oct-Dic 2014,76.85089948087023,185.5278002843226,5.049.640,859.413,967.508,1.250.366,3.500.882,85.98772821781121,7.842.778,15.374098825584502,SANTIAGO DEL ESTERO,Guasayán,San Pedro,SI,SI,SI,SI
965,2013.7095868460688,2.282614301594447,SI,2.756.294,226.285,361.8962140960699,87.77158607898133,9.571.562,Oct-Dic 2014,60.48951567138202,297.2909871603312,5.049.640,859.413,967.508,1.250.366,3.500.882,17.090149154708456,7.842.778,27.50384071447972,SANTIAGO DEL ESTERO,Jiménez,El Arenal,SI,SI,SI,SI
966,2017.0069388297345,3.25668741623472,SI,2.756.294,226.285,251.6717240587245,183.86988358943077,9.571.562,Oct-Dic 2014,27.914614543071174,-89.54616770737596,5.049.640,859.413,967.508,1.250.366,3.500.882,-21.3463675758793,7.842.778,31.587446670517757,SANTIAGO DEL ESTERO,Jiménez,El Bobadal,SI,SI,SI,SI
967,2019.6097026925283,1.7298865903112186,SI,2.756.294,226.285,31.779899996564097,344.0559285908292,9.571.562,Oct-Dic 2014,86.89457470722446,201.50984145256072,5.049.640,859.413,967.508,1.250.366,3.500.882,228.49207820028343,7.842.778,21.894000946924674,SANTIAGO DEL ESTERO,Jiménez,El Charco,SI,SI,SI,SI
968,2019.7679438930236,1.9224952194385447,SI,2.756.294,226.285,462.9889860377383,128.12763415304852,9.571.562,Oct-Dic 2014,39.30733883916416,320.22061033052853,5.049.640,859.413,967.508,1.250.366,3.500.882,266.3084886811174,7.842.778,11.29449176478055,SANTIAGO DEL ESTERO,Jiménez,El Rincón,SI,SI,SI,SI
969,2019.8617268925261,1.8134612213638954,SI,2.756.294,226.285,241.29075736567634,140.9369438340761,9.571.562,Oct-Dic 2014,-52.69109949845001,463.22280966678585,5.049.640,859.413,967.508,1.250.366,3.500.882,125.20000643068335,7.842.778,34.270733192426285,SANTIAGO DEL ESTERO,Jiménez,Gramilla,SI,SI,SI,SI
970,2011.530494101215,4.954678780578118,SI,2.756.294,226.285,187.14895052977363,90.23653079039677,9.571.562,Oct-Dic 2014,88.85641005719282,311.01410632368845,5.049.640,859.413,967.508,1.250.366,3.500.882,79.71485259510885,7.842.778,33.170652047288826,SANTIAGO DEL ESTERO,Jiménez,Isca Yacu,SI,SI,SI,SI
971,2017.333935866003,3.5723976677045326,SI,2.756.294,226.285,-10.048697193582314,231.63083986301024,9.571.562,Oct-Dic 2014,95.66659517036456,69.68349715240416,5.049.640,859.413,967.508,1.250.366,3.500.882,151.49445272829482,7.842.778,34.0725506595577,SANTIAGO DEL ESTERO,Jiménez,Isca Yacu Semaul,SI,SI,SI,SI
972,2015.0679992577311,2.0243827482939802,SI,2.756.294,226.285,298.10064670095676,17.89762291938851,9.571.562,Oct-Dic 2014,83.78373588694417,139.0540662167627,5.049.640,859.413,967.508,1.250.366,3.500.882,257.74779272851384,7.842.778,26.096014226850173,SANTIAGO DEL ESTERO,Moreno,Patay,SI,SI,SI,SI
973,2016.2082677337587,2.8070696435729143,SI,2.756.294,226.285,599.0592350084784,-36.41215515488122,9.571.562,Oct-Dic 2014,-34.7676656509549,102.37057973207854,5.049.640,859.413,967.508,1.250.366,3.500.882,169.70584024106512,7.842.778,17.791897058723826,SANTIAGO DEL ESTERO,Jiménez,Pozo Hondo,SI,SI,SI,SI
974,2013.5833943938298,3.311083437789132,SI,2.756.294,226.285,622.1220585921498,96.7832064162678,9.571.562,Oct-Dic 2014,80.01628068658133,127.12965929080029,5.049.640,859.413,967.508,1.250.366,3.500.882,138.84460042721815,7.842.778,22.13931538602612,SANTIAGO DEL ESTERO,Jiménez,San Pedro,SI,SI,SI,SI
975,2023.4895611350134,2.818712151454147,SI,2.756.294,226.285,26.112505585882133,216.3320237027448,9.571.562,Oct-Dic 2014,-5.457223524283911,108.5914395099116,5.049.640,859.413,967.508,1.250.366,3.500.882,232.048111228692,7.842.778,13.213290204105594,SANTIAGO DEL ESTERO,Juan F. Ibarra,El Colorado,SI,SI,SI,SI
976,2014.7887893401946,2.499372673348721,SI,2.756.294,226.285,252.48601383593015,292.2952257303375,9.571.562,Oct-Dic 2014,43.18304258849939,394.5790186652419,5.049.640,859.413,967.508,1.250.366,3.500.882,146.34354200299384,7.842.778,23.970321642708512,SANTIAGO DEL ESTERO,Juan F. Ibarra,El Cuadrado,SI,SI,SI,SI
977,2018.4711800925322,4.836923706255336,SI,2.756.294,226.285,138.09878779675373,60.44871615696759,9.571.562,Oct-Dic 2014,-22.502367752602858,390.45187811172894,5.049.640,859.413,967.508,1.250.366,3.500.882,52.96548822241979,7.842.778,28.909372562918524,SANTIAGO DEL ESTERO,Juan F. Ibarra,Matará,SI,SI,SI,SI
978,2015.9188481766037,1.524178982974349,SI,2.756.294,226.285,-173.86148440145394,173.79932701096723,9.571.562,Oct-Dic 2014,123.40963573118592,-74.05209675217156,5.049.640,859.413,967.508,1.250.366,3.500.882,82.91938545380694,7.842.778,27.91137177538719,SANTIAGO DEL ESTERO,Juan F. Ibarra,Suncho Corral,SI,SI,SI,SI
979,2021.914046991647,5.29079420137951,SI,2.756.294,226.285,501.3757935369134,236.77724437815158,9.571.562,Oct-Dic 2014,6.604009763212495,187.7883502045461,5.049.640,859.413,967.508,1.250.366,3.500.882,209.14756281111426,7.842.778,10.236586536997669,SANTIAGO DEL ESTERO,Juan F. Ibarra,Vilelas,SI,SI,SI,SI
980,2017.0805581133973,3.122145617778947,SI,2.756.294,226.285,52.79875577831848,80.11025572943402,9.571.562,Oct-Dic 2014,53.37306576065018,471.2591166739031,5.049.640,859.413,967.508,1.250.366,3.500.882,343.31905654644925,7.842.778,41.80553423720239,SANTIAGO DEL ESTERO,Juan F. Ibarra,Yuchán,SI,SI,SI,SI
981,2016.6525596506244,1.0429072189533488,SI,2.756.294,226.285,313.6082045822516,138.6780862497313,9.571.562,Oct-Dic 2014,55.082875951744036,170.35210409297162,5.049.640,859.413,967.508,1.250.366,3.500.882,91.85572577874413,7.842.778,31.504234014710818,SANTIAGO DEL ESTERO,Loreto,Villa San Martín (Est. Loreto),SI,SI,SI,SI
982,2016.7807857084122,0.5850404027988902,SI,2.756.294,226.285,464.0567639375997,113.22620265293925,9.571.562,Oct-Dic 2014,185.31920248502988,202.52149644639988,5.049.640,859.413,967.508,1.250.366,3.500.882,9.238328736127315,7.842.778,29.119556256938978,SANTIAGO DEL ESTERO,Mitre,Villa Unión,SI,SI,SI,SI
983,2017.0460114041866,1.6755339366443547,SI,2.756.294,226.285,28.197492079403673,135.80992191208554,9.571.562,Oct-Dic 2014,103.82182030636696,316.5523465088235,5.049.640,859.413,967.508,1.250.366,3.500.882,274.0511823086488,7.842.778,12.716289221772124,SANTIAGO DEL ESTERO,Moreno,Aerolito,SI,SI,SI,SI
984,2017.4518684151456,2.5121889311060603,SI,2.756.294,226.285,123.18249901815116,124.45406437250864,9.571.562,Oct-Dic 2014,9.360918880850235,162.4229121393987,5.049.640,859.413,967.508,1.250.366,3.500.882,209.04115468741998,7.842.778,16.49843546790295,SANTIAGO DEL ESTERO,Moreno,Alhuampa,SI,SI,SI,SI
985,2013.6543531112166,3.1578689296529885,SI,2.756.294,226.285,106.08157668208446,377.0057270864512,9.571.562,Oct-Dic 2014,113.29877583662793,112.02661399572432,5.049.640,859.413,967.508,1.250.366,3.500.882,82.38201375860871,7.842.778,26.406762795027362,SANTIAGO DEL ESTERO,Moreno,Hasse,SI,SI,SI,SI
986,2016.7223423397995,5.816511548308489,SI,2.756.294,226.285,281.5957366281581,175.39660946076484,9.571.562,Oct-Dic 2014,70.07131042252576,254.03621531643216,5.049.640,859.413,967.508,1.250.366,3.500.882,333.25213126893823,7.842.778,26.800223953132168,SANTIAGO DEL ESTERO,Moreno,Hernán Mejía Miraval,SI,SI,SI,SI
987,2018.0457481258898,2.1862020527254735,SI,2.756.294,226.285,354.58693567710435,294.36695804198683,9.571.562,Oct-Dic 2014,80.26245652482291,165.99201810535692,5.049.640,859.413,967.508,1.250.366,3.500.882,329.737619697119,7.842.778,19.628517603108367,SANTIAGO DEL ESTERO,Moreno,Las Tinajas,SI,SI,SI,SI
988,2015.2286211324015,2.4264190597232167,SI,2.756.294,226.285,275.5703776790722,12.44577830068107,9.571.562,Oct-Dic 2014,4.072316610286514,-90.62918987910854,5.049.640,859.413,967.508,1.250.366,3.500.882,194.69671061738902,7.842.778,8.851759247062015,SANTIAGO DEL ESTERO,Moreno,Libertad,SI,SI,SI,SI
989,2021.091672183584,5.338291091413218,SI,2.756.294,226.285,253.44300662157377,138.80010046249507,9.571.562,Oct-Dic 2014,-6.936699446427639,124.36144273525603,5.049.640,859.413,967.508,1.250.366,3.500.882,105.6213634716644,7.842.778,38.97495693067843,SANTIAGO DEL ESTERO,Moreno,Lilo Viejo,SI,SI,SI,SI
990,2015.2210675001504,3.8702828505877322,SI,2.756.294,226.285,39.40681029559309,10.188554151446056,9.571.562,Oct-Dic 2014,42.19157410720843,161.90310719513786,5.049.640,859.413,967.508,1.250.366,3.500.882,199.81121380086677,7.842.778,19.534608063437727,SANTIAGO DEL ESTERO,Moreno,Pueblo Pablo Torelo (Est. Otumpa),SI,SI,SI,SI
991,2018.4820038807015,2.484180454814939,SI,2.756.294,226.285,497.89785987144256,-52.28324750166993,9.571.562,Oct-Dic 2014,6.6014293495640715,235.19643461671893,5.049.640,859.413,967.508,1.250.366,3.500.882,177.10357186128692,7.842.778,30.226282028810786,SANTIAGO DEL ESTERO,Moreno,Quimilí,SI,SI,SI,SI
992,2015.6633905064189,2.1284636055605737,SI,2.756.294,226.285,318.04630646421697,45.14455212736472,9.571.562,Oct-Dic 2014,53.022241686551354,-57.57057964226584,5.049.640,859.413,967.508,1.250.366,3.500.882,-27.147562721856815,7.842.778,34.78594168157257,SANTIAGO DEL ESTERO,Moreno,Roversi,SI,SI,SI,SI
993,2017.7454308783522,2.8810831293812775,SI,2.756.294,226.285,464.83189275821667,65.42193604518502,9.571.562,Oct-Dic 2014,72.5511703050535,143.37114201543636,5.049.640,859.413,967.508,1.250.366,3.500.882,65.10856916689345,7.842.778,21.11036357243278,SANTIAGO DEL ESTERO,Moreno,Tintina,SI,SI,SI,SI
994,2020.6488122636022,2.8738215684067097,SI,2.756.294,226.285,314.09720410556963,168.7225900446017,9.571.562,Oct-Dic 2014,23.207908114319682,-131.80572549906606,5.049.640,859.413,967.508,1.250.366,3.500.882,24.93962783642968,7.842.778,27.003952771167825,SANTIAGO DEL ESTERO,Moreno,Weisburd,SI,SI,SI,SI
995,2019.0631971362416,4.559422495508569,SI,2.756.294,226.285,302.61854374646475,208.97163833425674,9.571.562,Oct-Dic 2014,0.32550015215038286,-41.39441523292999,5.049.640,859.413,967.508,1.250.366,3.500.882,184.66523282587787,7.842.778,3.0566240317517384,SANTIAGO DEL ESTERO,Ojo de Agua,El 49,SI,SI,SI,SI
996,2018.463090433036,2.846917584480633,SI,2.756.294,226.285,356.5202117562828,66.19245689043176,9.571.562,Oct-Dic 2014,21.77708150762685,200.93789459569234,5.049.640,859.413,967.508,1.250.366,3.500.882,114.09696122552619,7.842.778,35.64718589743586,SANTIAGO DEL ESTERO,Ojo de Agua,Sol de Julio,SI,SI,SI,SI
997,2017.601395465739,2.0361823314417875,SI,2.756.294,226.285,317.6354844287833,37.617529641278836,9.571.562,Oct-Dic 2014,128.90880103642482,424.3888609562116,5.049.640,859.413,967.508,1.250.366,3.500.882,128.55345227929664,7.842.778,40.13787909823078,SANTIAGO DEL ESTERO,Ojo de Agua,Villa Ojo de Agua,SI,SI,SI,SI
998,2018.131627971281,1.7963473878295013,SI,2.756.294,226.285,300.64400573502655,135.30512576093693,9.571.562,Oct-Dic 2014,71.64910427303414,503.8001952435559,5.049.640,859.413,967.508,1.250.366,3.500.882,87.67277114742848,7.842.778,3.985241343346594,SANTIAGO DEL ESTERO,Pellegrini,El Mojón,SI,SI,SI,SI
999,2014.0930992392614,3.82384565911147,SI,2.756.294,226.285,174.10667415266064,-22.28709987143077,9.571.562,Oct-Dic 2014,36.00514782541356,118.37198829753636,5.049.640,859.413,967.508,1.250.366,3.500.882,162.05727311297727,7.842.778,16.530889826678248,SANTIAGO DEL ESTERO,Pellegrini,Las Delicias,SI,SI,SI,SI
1000,2013.820870516973,2.3056168643790547,SI,2.756.294,226.285,251.5821311208215,134.58060856903606,9.571.562,Oct-Dic 2014,-26.006102334481163,240.27794077707634,5.049.640,859.413,967.508,1.250.366,3.500.882,76.85158780106508,7.842.778,13.087497824732504,SANTIAGO DEL ESTERO,Pellegrini,Nueva Esperanza,SI,SI,SI,SI
1001,2014.4692252804641,2.403202847566032,SI,2.756.294,226.285,191.20203256563894,236.83789433808704,9.571.562,Oct-Dic 2014,71.92582374387844,557.6646728075543,5.049.640,859.413,967.508,1.250.366,3.500.882,106.22699774967998,7.842.778,26.88176717184097,SANTIAGO DEL ESTERO,Pellegrini,Pozo Betbeder,SI,SI,SI,SI
1002,2018.8481710560245,1.109014659995431,SI,2.756.294,226.285,549.395963575079,275.5213627587358,9.571.562,Oct-Dic 2014,24.404466400708234,403.805481423145,5.049.640,859.413,967.508,1.250.366,3.500.882,234.673380705846,7.842.778,28.28913358417607,SANTIAGO DEL ESTERO,Pellegrini,Rapelli,SI,SI,SI,SI
1003,2016.6993073247802,0.19647538744611737,SI,2.756.294,226.285,302.41026432785856,39.255519514906524,9.571.562,Oct-Dic 2014,81.51766756384302,107.66862375505099,5.049.640,859.413,967.508,1.250.366,3.500.882,307.3646497283905,7.842.778,37.92581774211096,SANTIAGO DEL ESTERO,Pellegrini,Santo Domingo,SI,SI,SI,SI
1004,2012.929982207848,1.6207885568603198,SI,2.756.294,226.285,369.7447830167931,53.57416461992398,9.571.562,Oct-Dic 2014,122.33220674232271,365.6286225066519,5.049.640,859.413,967.508,1.250.366,3.500.882,165.98203765511482,7.842.778,21.601709244944875,SANTIAGO DEL ESTERO,Quebrachos,Ramírez de Velazco,SI,SI,SI,SI
1005,2020.1243377064836,1.8855480652723702,SI,2.756.294,226.285,-131.10351614100801,142.75126459255677,9.571.562,Oct-Dic 2014,99.04373810478695,330.42667140519654,5.049.640,859.413,967.508,1.250.366,3.500.882,37.52833923168944,7.842.778,3.294668786165463,SANTIAGO DEL ESTERO,Quebrachos,Sumampa,SI,SI,SI,SI
1006,2016.1978508992747,2.6750631104854476,SI,2.756.294,226.285,-3.1193936769792003,68.25229703239289,9.571.562,Oct-Dic 2014,-6.212333025513729,260.26693046897327,5.049.640,859.413,967.508,1.250.366,3.500.882,71.98633413149507,7.842.778,22.034916343467,SANTIAGO DEL ESTERO,Quebrachos,Sumampa Viejo,SI,SI,SI,SI
1007,2014.5925892495288,4.434911896261,SI,2.756.294,226.285,483.2124458385382,208.34016968753087,9.571.562,Oct-Dic 2014,20.32968320963713,74.33856994985507,5.049.640,859.413,967.508,1.250.366,3.500.882,157.3854471895694,7.842.778,27.706438347350044,SANTIAGO DEL ESTERO,Río Hondo,Chañar Pozo de Abajo,SI,SI,SI,SI
1008,2023.2582100358115,1.7755194963130507,SI,2.756.294,226.285,493.4037232154257,170.51614342238122,9.571.562,Oct-Dic 2014,1.048070006583437,306.39798835554376,5.049.640,859.413,967.508,1.250.366,3.500.882,41.682542407031605,7.842.778,2.291832945739845,SANTIAGO DEL ESTERO,Río Hondo,Chauchillas,SI,SI,SI,SI
1009,2020.3868906119776,2.6438757047376953,SI,2.756.294,226.285,-45.85864475428701,57.373001421465645,9.571.562,Oct-Dic 2014,71.2635166351627,-39.823778125679326,5.049.640,859.413,967.508,1.250.366,3.500.882,121.99085204141653,7.842.778,14.314077698867756,SANTIAGO DEL ESTERO,Río Hondo,Colonia Tinco,SI,SI,SI,SI
1010,2016.1555822416547,2.8354650377936137,SI,2.756.294,226.285,379.3850018363745,117.41774806231003,9.571.562,Oct-Dic 2014,-17.32583818323794,-112.71938918342892,5.049.640,859.413,967.508,1.250.366,3.500.882,207.8805729044313,7.842.778,11.90437728089899,SANTIAGO DEL ESTERO,Río Hondo,El Charco,SI,SI,SI,SI
1011,2017.2759103350322,2.721219554908335,SI,2.756.294,226.285,128.3181892181027,224.7374654844806,9.571.562,Oct-Dic 2014,-2.33594329040546,54.73647578147174,5.049.640,859.413,967.508,1.250.366,3.500.882,262.6561075109951,7.842.778,37.90209207590032,SANTIAGO DEL ESTERO,Río Hondo,Gramilla,SI,SI,SI,SI
1012,2017.4479560898485,0.19784051629947053,SI,2.756.294,226.285,447.0338574587447,277.0916636336988,9.571.562,Oct-Dic 2014,-18.857460066118556,335.4957455905494,5.049.640,859.413,967.508,1.250.366,3.500.882,29.216276218022912,7.842.778,15.08828476860794,SANTIAGO DEL ESTERO,Río Hondo,La Nueva Donosa,SI,SI,SI,SI
1013,2022.005995974432,1.3973306533749652,SI,2.756.294,226.285,302.2681467911486,50.0369936339424,9.571.562,Oct-Dic 2014,12.067906174659164,401.946012566965,5.049.640,859.413,967.508,1.250.366,3.500.882,-66.28440064395676,7.842.778,32.68103786372281,SANTIAGO DEL ESTERO,Río Hondo,Los Miranda,SI,SI,SI,SI
1014,2019.352641981112,1.8817266391660707,SI,2.756.294,226.285,261.2264580177053,115.54895559418848,9.571.562,Oct-Dic 2014,-25.803259854367788,489.0139754903371,5.049.640,859.413,967.508,1.250.366,3.500.882,113.00809068222375,7.842.778,25.937569450017918,SANTIAGO DEL ESTERO,Río Hondo,Los Núñez,SI,SI,SI,SI
1015,2018.4243151822143,3.2632700810609903,SI,2.756.294,226.285,96.02685671002311,138.30321368194296,9.571.562,Oct-Dic 2014,18.195717676809526,114.44694904360344,5.049.640,859.413,967.508,1.250.366,3.500.882,273.5259058040361,7.842.778,32.71404394237243,SANTIAGO DEL ESTERO,Río Hondo,Mansupa,SI,SI,SI,SI
1016,2016.193630284432,2.615359875357057,SI,2.756.294,226.285,248.27514643901637,218.37372765580596,9.571.562,Oct-Dic 2014,22.813357356579097,127.64052697753931,5.049.640,859.413,967.508,1.250.366,3.500.882,135.15516389485208,7.842.778,23.695175510019645,SANTIAGO DEL ESTERO,Río Hondo,Pozuelos,SI,SI,SI,SI
1017,2018.2860992783048,3.1460629864195475,SI,2.756.294,226.285,387.98179500347584,216.8944522105608,9.571.562,Oct-Dic 2014,79.46495835526987,277.404463196025,5.049.640,859.413,967.508,1.250.366,3.500.882,-3.204968746193771,7.842.778,33.84233951475248,SANTIAGO DEL ESTERO,Río Hondo,Rodeo de Valdez,SI,SI,SI,SI
